"","cuidador","leer","jugar","salir","vertv","deporte","dispositivoselectronicos","valor"
"14426",2,3,1,0,1,0,0,5
"14427",2,0,0,0,0,0,0,0
"14428",1,0,0,0,0,1,0,1
"14429",2,0,0,0,0,0,0,0
"14430",1,0,0,0,0,0,0,0
"14431",1,0,0,0,2,0,0,2
"14432",2,0,1,0,0,0,0,1
"14433",1,0,1,0,0,0,0,1
"14434",2,0,2,0,0,0,0,2
"14435",2,0,0,0,0,0,0,0
"14436",2,0,0,0,1,0,1,2
"14437",2,1,1,1,1,0,0,4
"14438",2,0,1,0,1,0,1,3
"14439",1,0,0,1,1,0,0,2
"14440",1,0,3,0,1,0,2,6
"14441",2,0,1,0,1,0,0,2
"14442",1,0,2,3,2,0,0,7
"14443",2,0,0,0,0,0,0,0
"14444",2,0,0,2,1,0,0,3
"14445",2,0,0,2,1,0,0,3
"14446",1,0,0,0,2,0,0,2
"14447",2,0,0,0,1,0,2,3
"14448",2,0,0,2,1,0,0,3
"14449",1,0,0,0,0,0,0,0
"14450",1,0,0,0,2,0,0,2
"14451",2,0,1,0,0,0,0,1
"14452",2,0,0,0,0,0,0,0
"14453",2,0,0,0,0,0,0,0
"14454",2,1,1,0,1,0,0,3
"14455",1,0,2,0,1,0,0,3
"14456",2,0,1,0,0,0,0,1
"14457",2,2,3,3,2,3,0,13
"14458",2,0,1,2,1,0,0,4
"14459",2,0,1,1,0,0,0,2
"14460",3,2,2,2,1,0,0,7
"14461",2,0,0,0,0,0,0,0
"14462",2,2,0,0,0,0,0,2
"14463",2,0,0,0,0,0,0,0
"14464",2,0,0,0,0,0,0,0
"14465",2,0,2,0,0,0,0,2
"14466",2,0,0,0,1,0,0,1
"14467",5,0,1,2,1,0,0,4
"14468",2,0,0,3,1,0,0,4
"14469",2,2,0,0,1,0,0,3
"14470",2,2,0,0,1,0,0,3
"14471",2,2,0,0,1,0,0,3
"14472",2,2,0,0,1,0,0,3
"14473",2,0,3,0,1,1,0,5
"14474",2,0,0,0,1,0,1,2
"14475",2,0,0,0,1,0,0,1
"14476",2,1,0,0,0,0,0,1
"14477",1,0,1,2,1,0,0,4
"14478",2,0,1,2,1,0,0,4
"14479",2,0,1,2,1,0,0,4
"14480",2,2,1,0,1,0,0,4
"14481",2,0,0,0,0,0,0,0
"14482",1,0,1,0,1,0,0,2
"14483",1,0,0,0,0,0,0,0
"14484",2,0,1,0,0,0,0,1
"14485",4,0,1,1,0,0,0,2
"14486",3,2,2,0,1,0,0,5
"14487",2,0,0,0,2,2,0,4
"14488",2,0,0,2,0,0,0,2
"14489",2,2,0,0,0,0,0,2
"14490",2,0,0,0,0,0,0,0
"14491",2,0,0,0,0,0,0,0
"14492",2,0,0,0,1,0,0,1
"14493",2,0,0,0,0,0,0,0
"14494",2,0,0,0,0,0,0,0
"14495",2,0,0,0,1,0,0,1
"14496",2,0,0,2,0,0,0,2
"14497",2,0,0,0,0,2,0,2
"14498",2,0,0,0,2,0,0,2
"14499",2,0,3,0,0,3,0,6
"14500",2,0,1,0,0,0,0,1
"14501",2,0,2,0,0,0,0,2
"14502",2,0,0,0,2,0,0,2
"14503",2,0,0,0,0,0,0,0
"14504",2,0,0,0,0,0,0,0
"14505",2,0,0,0,0,0,0,0
"14506",2,0,0,0,0,0,0,0
"14507",5,0,0,0,0,0,0,0
"14508",2,0,0,0,1,0,0,1
"14509",2,0,0,0,2,0,0,2
"14510",2,0,0,0,0,0,0,0
"14511",2,0,0,0,0,0,0,0
"14512",2,0,0,0,2,0,0,2
"14513",2,0,0,0,1,0,0,1
"14514",2,0,0,0,2,0,0,2
"14515",2,0,0,0,0,0,0,0
"14516",2,0,0,0,0,0,0,0
"14517",2,0,0,0,0,0,0,0
"14518",1,0,0,0,0,0,0,0
"14519",2,0,0,0,0,0,0,0
"14520",2,0,0,0,0,0,0,0
"14521",2,0,0,0,0,0,0,0
"14522",1,0,0,0,0,0,0,0
"14523",1,0,0,0,0,0,0,0
"14524",2,0,0,0,0,0,0,0
"14525",2,0,1,0,2,0,0,3
"14526",2,0,0,0,1,0,0,1
"14527",2,0,0,0,0,0,0,0
"14528",2,0,0,0,0,0,0,0
"14529",2,0,0,0,1,0,0,1
"14530",2,0,1,0,1,0,0,2
"14531",3,0,0,0,0,0,0,0
"14532",2,0,4,4,2,0,0,10
"14533",2,0,0,0,0,0,0,0
"14534",2,0,0,0,1,0,0,1
"14535",2,0,2,0,1,0,0,3
"14536",2,0,0,0,1,0,0,1
"14537",2,0,1,0,1,0,0,2
"14538",2,0,1,0,1,0,0,2
"14539",1,2,0,0,0,0,0,2
"14540",2,4,0,4,3,0,3,14
"14541",2,0,0,0,0,0,0,0
"14542",2,0,0,0,1,0,0,1
"14543",1,0,1,0,2,0,0,3
"14544",2,0,1,0,0,0,0,1
"14545",2,0,0,0,0,0,0,0
"14546",2,0,1,0,1,0,0,2
"14547",2,0,0,0,1,0,0,1
"14548",2,0,0,0,0,0,0,0
"14549",2,0,0,0,0,0,0,0
"14550",1,0,0,0,1,0,0,1
"14551",1,0,0,0,0,0,0,0
"14552",2,0,1,0,0,0,0,1
"14553",2,0,0,0,0,0,0,0
"14554",2,0,0,0,0,0,0,0
"14555",2,0,1,0,0,0,0,1
"14556",2,0,0,2,0,0,0,2
"14557",2,0,0,0,0,0,1,1
"14558",2,0,0,0,0,0,1,1
"14559",2,0,2,2,0,0,0,4
"14560",2,0,1,0,0,0,0,1
"14561",2,0,1,0,0,0,0,1
"14562",2,0,0,0,0,0,1,1
"14563",2,0,0,0,0,0,0,0
"14564",2,0,0,0,0,0,0,0
"14565",2,0,1,0,0,0,0,1
"14566",1,0,0,2,0,0,0,2
"14567",2,0,1,0,0,0,0,1
"14568",2,0,0,0,0,0,0,0
"14569",2,0,0,0,0,0,0,0
"14570",2,0,0,0,0,0,0,0
"14571",1,0,0,0,0,0,0,0
"14572",2,0,0,0,0,0,0,0
"14573",1,0,0,0,0,0,0,0
"14574",1,0,0,0,0,0,0,0
"14575",1,0,0,0,0,0,0,0
"14576",1,0,0,0,0,0,0,0
"14577",2,0,0,0,0,0,0,0
"14578",1,0,0,0,1,0,0,1
"14579",5,0,0,0,0,0,0,0
"14580",1,0,0,0,1,0,0,1
"14581",1,0,1,0,0,0,0,1
"14582",1,0,1,0,0,0,0,1
"14583",1,0,0,0,0,0,0,0
"14584",1,0,2,0,0,0,0,2
"14585",2,0,0,0,0,0,0,0
"14586",1,0,0,0,1,0,0,1
"14587",1,0,1,0,0,0,0,1
"14588",2,0,1,0,1,0,0,2
"14589",1,0,0,3,0,0,0,3
"14590",3,1,1,2,2,2,1,9
"14591",2,0,0,1,1,0,0,2
"14592",2,2,0,2,1,2,2,9
"14593",2,0,1,1,0,0,0,2
"14594",2,0,0,1,1,0,1,3
"14595",2,2,2,2,1,0,3,10
"14596",2,0,0,0,0,0,0,0
"14597",5,0,2,2,0,0,0,4
"14598",1,0,0,3,0,0,0,3
"14599",2,0,0,2,0,0,1,3
"14600",2,1,2,0,0,0,0,3
"14601",2,1,1,0,0,0,2,4
"14602",1,0,0,0,3,0,0,3
"14603",1,0,0,2,0,0,0,2
"14604",2,0,0,0,0,0,0,0
"14605",1,0,0,2,1,0,0,3
"14606",2,0,0,0,0,0,0,0
"14607",2,0,0,0,0,0,0,0
"14608",1,0,0,0,1,0,0,1
"14609",5,0,0,0,2,0,0,2
"14610",1,0,0,0,3,0,0,3
"14611",2,1,0,0,0,0,0,1
"14612",2,0,0,1,2,1,2,6
"14613",2,0,1,0,0,0,0,1
"14614",2,0,1,0,0,0,0,1
"14615",2,0,0,0,1,1,0,2
"14616",2,0,2,0,1,0,0,3
"14617",1,0,0,0,2,0,0,2
"14618",2,0,2,0,0,0,0,2
"14619",2,0,1,0,0,0,0,1
"14620",1,0,0,0,0,0,0,0
"14621",5,2,2,3,2,0,3,12
"14622",2,1,1,0,1,0,0,3
"14623",5,0,0,0,0,0,0,0
"14624",5,0,0,0,2,0,0,2
"14625",1,0,0,0,3,0,0,3
"14626",2,1,1,0,1,0,0,3
"14627",2,0,0,0,0,1,1,2
"14628",1,0,1,1,1,0,0,3
"14629",1,0,0,0,0,0,0,0
"14630",1,1,2,0,2,0,0,5
"14631",3,1,1,0,0,0,1,3
"14632",1,0,0,0,3,0,0,3
"14633",2,0,1,0,1,0,2,4
"14634",1,1,3,3,2,2,3,14
"14635",1,3,3,2,2,0,0,10
"14636",2,2,0,2,2,0,0,6
"14637",2,2,2,0,0,0,0,4
"14638",3,2,1,3,0,0,0,6
"14639",2,2,0,2,2,0,0,6
"14640",1,2,0,2,2,0,0,6
"14641",2,0,0,0,0,0,0,0
"14642",5,1,0,0,1,0,0,2
"14643",5,1,0,0,1,0,0,2
"14644",5,0,0,1,0,0,0,1
"14645",6,0,1,0,0,0,0,1
"14646",5,3,0,3,2,0,0,8
"14647",2,1,0,0,0,0,0,1
"14648",2,0,2,0,0,0,0,2
"14649",2,0,0,0,1,0,1,2
"14650",2,0,0,0,0,0,0,0
"14651",2,0,0,0,1,0,0,1
"14652",5,0,0,2,1,0,0,3
"14653",6,0,1,0,1,0,0,2
"14654",5,0,1,0,1,0,0,2
"14655",5,0,1,0,1,0,0,2
"14656",2,0,0,0,0,0,0,0
"14657",5,0,2,0,0,0,0,2
"14658",1,2,0,0,1,0,0,3
"14659",2,0,1,0,0,0,0,1
"14660",5,2,0,0,1,0,0,3
"14661",5,0,0,0,1,0,0,1
"14662",2,2,0,0,1,0,0,3
"14663",2,0,1,0,0,0,0,1
"14664",2,1,1,0,1,0,0,3
"14665",2,0,0,0,2,0,0,2
"14666",1,2,0,0,0,0,0,2
"14667",2,2,2,0,0,0,0,4
"14668",2,0,0,0,0,0,0,0
"14669",1,1,2,2,1,0,0,6
"14670",2,0,1,0,0,0,0,1
"14671",2,0,0,0,0,0,0,0
"14672",2,2,1,0,0,0,0,3
"14673",1,1,1,0,1,0,0,3
"14674",2,0,2,0,0,0,0,2
"14675",2,0,2,0,0,0,0,2
"14676",2,0,0,0,0,0,0,0
"14677",2,2,0,0,0,0,0,2
"14678",2,0,0,0,0,0,0,0
"14679",2,1,0,0,0,0,0,1
"14680",2,2,2,0,0,0,0,4
"14681",2,2,0,0,0,0,0,2
"14682",2,0,2,0,1,0,0,3
"14683",2,0,0,0,0,0,0,0
"14684",2,2,0,0,0,0,0,2
"14685",2,0,0,0,0,0,0,0
"14686",2,0,0,0,0,0,0,0
"14687",2,0,0,0,0,0,0,0
"14688",2,0,2,0,0,0,0,2
"14689",2,0,0,0,0,0,0,0
"14690",2,2,2,0,0,0,0,4
"14691",2,0,0,0,1,0,0,1
"14692",2,0,0,1,0,1,1,3
"14693",2,0,1,0,0,0,0,1
"14694",2,2,3,0,1,0,0,6
"14695",2,1,0,0,2,0,0,3
"14696",2,0,0,0,0,0,0,0
"14697",2,0,1,0,1,0,0,2
"14698",2,1,1,0,1,0,0,3
"14699",2,0,0,0,0,0,0,0
"14700",2,0,0,0,1,0,0,1
"14701",2,0,0,2,0,0,0,2
"14702",2,0,0,2,0,0,0,2
"14703",2,0,0,1,1,0,0,2
"14704",2,0,0,0,0,0,0,0
"14705",2,0,0,0,1,0,0,1
"14706",2,0,0,0,0,0,0,0
"14707",2,0,0,0,0,0,0,0
"14708",1,0,0,0,0,0,0,0
"14709",4,0,0,0,0,0,0,0
"14710",1,2,0,2,1,0,0,5
"14711",2,0,0,0,0,0,0,0
"14712",2,0,0,2,1,0,0,3
"14713",2,0,1,2,1,2,0,6
"14714",2,0,0,0,1,0,0,1
"14715",2,0,0,0,0,0,0,0
"14716",2,0,0,0,0,0,0,0
"14717",2,1,2,0,2,0,0,5
"14718",2,0,0,0,0,0,0,0
"14719",2,0,0,0,0,0,0,0
"14720",1,0,1,0,1,0,1,3
"14721",3,2,0,1,2,0,0,5
"14722",3,0,0,0,0,0,0,0
"14723",2,0,1,0,0,0,1,2
"14724",1,0,1,1,1,0,0,3
"14725",5,1,1,0,1,0,1,4
"14726",5,1,1,0,1,0,1,4
"14727",1,1,0,2,1,2,0,6
"14728",8,0,0,0,0,0,0,0
"14729",2,1,0,1,1,0,0,3
"14730",1,0,0,0,2,0,0,2
"14731",2,0,0,0,2,0,0,2
"14732",3,0,0,0,1,0,0,1
"14733",2,1,1,1,1,0,0,4
"14734",1,1,1,2,1,0,0,5
"14735",2,0,0,2,1,0,0,3
"14736",5,0,0,0,1,0,0,1
"14737",2,0,0,0,1,0,0,1
"14738",2,0,0,0,1,0,0,1
"14739",2,0,1,0,0,0,0,1
"14740",2,0,0,0,2,0,0,2
"14741",2,0,0,0,0,0,0,0
"14742",2,0,0,3,1,0,0,4
"14743",2,0,0,0,0,0,0,0
"14744",2,0,0,0,2,0,0,2
"14745",2,0,0,0,0,0,0,0
"14746",2,0,0,0,0,0,0,0
"14747",2,0,0,0,3,0,0,3
"14748",2,0,0,0,0,0,0,0
"14749",2,0,0,0,1,0,0,1
"14750",2,0,0,0,2,0,0,2
"14751",2,0,0,0,0,0,0,0
"14752",2,1,0,2,0,0,0,3
"14753",2,0,0,0,0,0,0,0
"14754",2,2,0,0,1,0,0,3
"14755",2,0,0,0,2,0,0,2
"14756",2,0,0,2,1,0,0,3
"14757",2,0,0,0,1,0,0,1
"14758",2,1,0,0,1,0,0,2
"14759",2,0,0,3,3,0,0,6
"14760",5,0,0,0,3,0,0,3
"14761",5,0,0,0,1,0,0,1
"14762",2,0,0,0,0,0,0,0
"14763",2,0,0,0,1,0,0,1
"14764",3,0,0,1,1,0,0,2
"14765",2,0,0,0,1,0,0,1
"14766",5,0,0,0,1,0,0,1
"14767",2,0,0,0,0,0,0,0
"14768",2,0,0,0,0,0,0,0
"14769",2,0,0,0,0,0,0,0
"14770",2,0,0,0,1,0,0,1
"14771",2,0,0,2,0,0,0,2
"14772",2,0,0,0,3,0,0,3
"14773",2,0,0,0,0,0,0,0
"14774",2,0,0,0,1,0,0,1
"14775",2,0,0,0,2,0,0,2
"14776",2,1,0,0,1,0,0,2
"14777",2,0,0,0,0,0,0,0
"14778",3,0,0,0,0,0,0,0
"14779",2,0,0,0,0,0,0,0
"14780",2,0,0,0,0,0,0,0
"14781",2,0,0,0,0,0,0,0
"14782",2,0,0,0,0,0,0,0
"14783",2,0,0,0,0,0,0,0
"14784",2,0,0,0,0,0,0,0
"14785",2,0,0,0,0,0,0,0
"14786",2,0,0,0,0,0,0,0
"14787",2,0,0,0,0,0,0,0
"14788",2,0,0,0,0,0,0,0
"14789",2,0,0,0,0,0,0,0
"14790",2,1,0,0,0,0,0,1
"14791",1,0,0,0,0,0,1,1
"14792",1,1,0,0,1,0,0,2
"14793",2,0,1,0,1,0,0,2
"14794",5,1,0,0,0,0,0,1
"14795",2,0,0,0,2,0,0,2
"14796",2,1,1,0,0,0,0,2
"14797",2,3,3,3,3,0,0,12
"14798",2,0,1,0,1,0,0,2
"14799",2,0,0,0,1,0,0,1
"14800",1,2,2,0,1,0,0,5
"14801",2,0,2,0,0,0,0,2
"14802",5,0,0,0,1,0,1,2
"14803",2,0,2,0,2,2,0,6
"14804",2,2,0,0,0,0,0,2
"14805",5,0,0,0,1,0,0,1
"14806",5,2,0,0,0,0,0,2
"14807",2,0,0,0,0,0,0,0
"14808",3,0,0,2,1,0,0,3
"14809",2,0,1,0,1,0,0,2
"14810",1,1,1,1,0,0,0,3
"14811",2,0,0,0,1,0,0,1
"14812",2,0,1,0,0,0,0,1
"14813",2,1,0,0,0,0,0,1
"14814",2,1,0,0,0,0,0,1
"14815",2,0,0,0,1,0,0,1
"14816",2,0,0,0,0,0,0,0
"14817",2,0,0,0,0,0,0,0
"14818",2,1,0,0,0,0,0,1
"14819",2,0,0,0,0,0,0,0
"14820",1,2,0,0,1,0,0,3
"14821",3,0,0,0,0,0,0,0
"14822",5,0,0,4,2,0,0,6
"14823",2,0,0,0,0,0,1,1
"14824",1,0,0,4,2,0,0,6
"14825",1,0,0,3,0,0,0,3
"14826",2,0,0,0,0,0,0,0
"14827",2,0,2,0,2,0,0,4
"14828",2,0,0,0,1,0,0,1
"14829",2,0,0,0,2,0,0,2
"14830",2,0,0,0,1,0,0,1
"14831",1,0,0,0,1,0,0,1
"14832",2,0,0,0,0,0,0,0
"14833",2,0,0,0,0,0,0,0
"14834",2,0,0,0,0,0,0,0
"14835",2,0,0,0,0,0,0,0
"14836",6,0,0,0,1,0,0,1
"14837",5,2,0,0,0,0,0,2
"14838",1,2,0,0,1,0,0,3
"14839",2,0,0,0,0,0,0,0
"14840",1,0,0,0,2,0,0,2
"14841",2,0,1,0,2,0,0,3
"14842",2,1,0,0,1,1,0,3
"14843",2,1,1,0,0,0,0,2
"14844",2,1,0,0,1,1,0,3
"14845",2,0,0,0,0,0,0,0
"14846",2,0,1,0,0,0,0,1
"14847",2,0,0,0,0,0,0,0
"14848",2,0,1,0,1,0,0,2
"14849",2,0,2,0,1,2,0,5
"14850",2,0,1,0,1,0,0,2
"14851",2,0,2,0,2,0,0,4
"14852",4,0,2,0,0,0,0,2
"14853",2,2,2,0,2,0,0,6
"14854",2,0,0,0,2,2,0,4
"14855",1,0,0,0,1,0,0,1
"14856",5,0,0,0,0,0,0,0
"14857",3,2,2,0,1,0,0,5
"14858",5,0,0,0,0,0,0,0
"14859",1,2,0,2,1,0,0,5
"14860",1,0,1,2,1,2,0,6
"14861",1,0,1,0,1,0,0,2
"14862",2,0,0,0,1,0,2,3
"14863",4,0,0,0,1,0,0,1
"14864",5,0,0,2,1,0,0,3
"14865",2,0,1,0,1,0,0,2
"14866",2,0,0,0,1,0,0,1
"14867",2,0,1,0,1,0,0,2
"14868",5,0,1,0,1,0,0,2
"14869",2,0,1,0,1,0,0,2
"14870",2,0,1,0,1,0,0,2
"14871",2,0,0,0,0,0,0,0
"14872",2,1,1,0,1,0,0,3
"14873",2,0,1,0,0,0,0,1
"14874",2,1,1,0,1,0,0,3
"14875",5,0,0,3,1,0,0,4
"14876",2,0,1,2,1,0,0,4
"14877",2,0,0,0,0,0,0,0
"14878",2,0,2,0,0,0,0,2
"14879",2,2,2,0,2,0,2,8
"14880",1,2,2,0,0,0,0,4
"14881",5,1,0,0,0,0,0,1
"14882",2,0,2,2,2,0,0,6
"14883",2,1,0,0,0,0,0,1
"14884",2,1,0,0,0,0,0,1
"14885",1,0,2,0,0,0,0,2
"14886",2,0,2,0,2,0,0,4
"14887",2,1,0,0,0,0,0,1
"14888",1,0,0,0,1,0,0,1
"14889",2,0,0,0,0,0,0,0
"14890",1,0,1,0,0,0,0,1
"14891",2,0,0,0,0,0,0,0
"14892",1,0,0,0,1,0,0,1
"14893",2,0,1,0,1,0,0,2
"14894",2,0,0,0,0,0,0,0
"14895",2,0,0,0,0,0,0,0
"14896",2,0,1,0,0,0,0,1
"14897",2,0,1,0,0,0,0,1
"14898",2,0,0,0,0,0,0,0
"14899",2,0,0,0,1,0,0,1
"14900",2,3,1,0,0,0,0,4
"14901",2,0,1,0,1,0,0,2
"14902",2,0,0,0,1,0,0,1
"14903",2,0,0,0,1,0,0,1
"14904",2,0,1,0,0,0,0,1
"14905",2,0,2,0,0,0,0,2
"14906",1,0,0,0,1,0,0,1
"14907",2,0,0,0,0,0,0,0
"14908",2,0,0,0,1,0,0,1
"14909",2,0,0,0,0,0,0,0
"14910",1,0,2,0,0,0,0,2
"14911",2,0,0,0,0,0,0,0
"14912",2,0,0,0,0,0,0,0
"14913",2,1,0,0,0,0,0,1
"14914",2,0,0,0,0,0,0,0
"14915",2,0,0,0,0,0,0,0
"14916",2,0,1,0,0,0,0,1
"14917",2,0,0,0,0,0,0,0
"14918",1,0,1,0,0,0,0,1
"14919",2,0,0,0,0,0,0,0
"14920",2,0,0,0,0,0,0,0
"14921",2,0,0,0,0,0,0,0
"14922",2,1,0,0,0,0,0,1
"14923",2,0,0,0,0,0,0,0
"14924",2,0,0,0,0,0,0,0
"14925",1,1,0,0,0,0,0,1
"14926",2,0,0,0,0,0,0,0
"14927",2,0,1,0,0,0,0,1
"14928",2,1,0,0,0,0,0,1
"14929",2,0,0,0,1,0,0,1
"14930",1,0,0,2,1,0,0,3
"14931",1,0,0,0,0,0,0,0
"14932",5,0,2,0,2,0,0,4
"14933",2,0,0,0,0,0,0,0
"14934",1,0,0,0,0,0,0,0
"14935",2,0,0,0,0,0,0,0
"14936",2,0,0,0,1,0,1,2
"14937",2,0,0,0,0,0,0,0
"14938",2,0,2,0,2,0,0,4
"14939",2,1,1,0,0,0,0,2
"14940",2,0,0,0,0,0,0,0
"14941",2,1,0,0,0,0,0,1
"14942",2,2,0,2,1,0,0,5
"14943",2,2,0,2,2,0,0,6
"14944",1,0,1,3,1,0,0,5
"14945",2,2,2,2,0,0,0,6
"14946",5,1,0,0,1,0,0,2
"14947",2,0,0,0,1,0,0,1
"14948",2,0,1,0,0,0,0,1
"14949",2,0,0,0,0,0,0,0
"14950",5,0,0,0,0,0,0,0
"14951",2,0,0,0,0,0,0,0
"14952",2,0,0,0,0,0,0,0
"14953",2,0,0,0,0,0,0,0
"14954",3,0,0,0,0,0,0,0
"14955",1,0,1,0,0,0,0,1
"14956",5,2,2,2,0,0,0,6
"14957",5,0,0,0,0,0,0,0
"14958",3,0,2,0,0,0,0,2
"14959",1,1,0,2,1,0,0,4
"14960",5,0,0,0,0,0,0,0
"14961",2,1,1,0,1,0,0,3
"14962",1,2,0,0,0,0,0,2
"14963",2,0,0,0,0,0,0,0
"14964",1,0,2,0,1,0,0,3
"14965",2,0,0,0,0,0,0,0
"14966",1,0,2,0,2,0,0,4
"14967",2,0,2,0,1,0,0,3
"14968",2,1,2,2,1,0,0,6
"14969",2,0,1,0,0,0,0,1
"14970",2,2,1,4,1,1,1,10
"14971",2,0,1,0,1,0,0,2
"14972",2,0,0,0,1,0,0,1
"14973",2,0,0,0,1,0,0,1
"14974",2,0,1,0,0,1,0,2
"14975",1,2,0,0,1,0,0,3
"14976",2,0,0,0,0,0,0,0
"14977",2,2,0,2,0,0,0,4
"14978",8,0,0,0,0,0,0,0
"14979",2,0,0,0,0,0,0,0
"14980",1,0,0,0,0,0,0,0
"14981",1,0,0,0,0,0,0,0
"14982",3,0,0,0,0,0,0,0
"14983",2,2,0,0,1,0,0,3
"14984",1,0,0,2,1,0,0,3
"14985",5,1,2,1,0,0,0,4
"14986",1,0,0,0,0,0,0,0
"14987",5,0,2,0,2,0,0,4
"14988",2,0,0,0,0,0,0,0
"14989",2,0,0,2,1,0,0,3
"14990",1,0,1,0,0,0,0,1
"14991",2,0,0,0,0,0,0,0
"14992",2,0,1,0,0,0,0,1
"14993",2,0,0,0,0,0,0,0
"14994",1,0,0,0,1,0,0,1
"14995",2,2,2,2,2,0,0,8
"14996",2,0,2,0,0,0,0,2
"14997",2,0,0,3,1,0,0,4
"14998",2,0,1,0,1,0,0,2
"14999",2,0,0,0,1,0,0,1
"15000",1,0,2,2,1,0,0,5
"15001",1,0,2,2,2,0,0,6
"15002",2,0,2,0,1,0,0,3
"15003",2,0,2,0,2,0,0,4
"15004",4,1,0,0,0,0,0,1
"15005",2,3,0,0,0,0,0,3
"15006",2,2,2,0,1,0,0,5
"15007",2,0,2,0,2,0,0,4
"15008",2,0,0,0,0,0,0,0
"15009",2,1,0,0,0,0,0,1
"15010",2,0,1,0,0,0,0,1
"15011",4,1,0,0,0,0,0,1
"15012",2,0,1,0,0,0,0,1
"15013",2,0,1,0,0,0,0,1
"15014",2,0,0,0,1,0,0,1
"15015",2,1,0,0,1,0,0,2
"15016",2,1,0,0,1,0,0,2
"15017",2,1,1,0,1,0,0,3
"15018",1,1,0,1,1,0,0,3
"15019",2,0,0,2,1,0,0,3
"15020",2,0,0,0,0,0,0,0
"15021",2,0,0,0,0,0,0,0
"15022",2,1,0,0,0,0,0,1
"15023",5,2,2,1,1,0,0,6
"15024",2,0,0,0,0,0,0,0
"15025",2,0,1,0,1,0,0,2
"15026",2,1,1,2,1,0,0,5
"15027",2,0,1,0,1,0,0,2
"15028",2,0,1,2,1,0,0,4
"15029",2,0,1,2,1,0,0,4
"15030",2,0,0,0,0,0,0,0
"15031",2,0,0,0,0,0,0,0
"15032",2,0,0,0,0,0,0,0
"15033",1,0,0,0,0,0,0,0
"15034",1,1,0,0,0,0,0,1
"15035",5,2,2,2,0,0,0,6
"15036",2,0,0,0,0,0,0,0
"15037",1,1,1,0,1,0,0,3
"15038",1,1,1,0,1,0,0,3
"15039",2,0,1,0,1,0,0,2
"15040",2,0,0,0,1,0,0,1
"15041",2,1,2,2,1,0,0,6
"15042",1,0,2,0,0,0,0,2
"15043",1,0,0,0,2,0,0,2
"15044",1,0,2,0,0,0,0,2
"15045",1,0,2,0,0,0,0,2
"15046",1,0,0,0,0,0,0,0
"15047",2,0,0,0,0,0,0,0
"15048",2,0,0,0,0,0,0,0
"15049",2,0,0,0,3,0,0,3
"15050",2,0,0,0,1,0,0,1
"15051",1,1,1,0,1,0,1,4
"15052",2,0,0,0,0,0,0,0
"15053",2,2,0,2,1,0,0,5
"15054",5,0,0,0,2,0,0,2
"15055",2,0,1,0,2,0,0,3
"15056",2,1,1,4,2,0,0,8
"15057",1,0,1,1,1,0,0,3
"15058",1,1,2,2,2,0,0,7
"15059",5,0,0,0,0,0,0,0
"15060",2,2,0,0,0,0,0,2
"15061",1,0,0,0,2,0,0,2
"15062",2,0,0,0,0,0,0,0
"15063",1,0,0,0,1,0,0,1
"15064",2,0,0,3,1,0,0,4
"15065",2,0,0,0,0,0,0,0
"15066",1,0,0,0,0,0,0,0
"15067",2,0,0,2,1,0,0,3
"15068",2,0,0,0,0,0,0,0
"15069",1,0,0,0,0,0,0,0
"15070",3,0,0,0,0,0,0,0
"15071",2,0,0,0,1,0,0,1
"15072",2,1,0,0,1,0,0,2
"15073",5,0,0,0,0,0,0,0
"15074",2,0,0,0,0,0,0,0
"15075",2,0,0,0,0,0,0,0
"15076",2,0,2,0,1,0,0,3
"15077",2,0,0,0,0,0,0,0
"15078",2,0,2,0,1,0,0,3
"15079",2,0,0,0,1,0,0,1
"15080",2,0,0,0,1,0,0,1
"15081",2,0,0,0,1,0,0,1
"15082",3,0,0,0,0,0,0,0
"15083",5,0,0,0,0,0,0,0
"15084",2,0,2,0,0,0,0,2
"15085",2,0,0,0,1,0,0,1
"15086",1,0,0,0,1,0,0,1
"15087",1,0,0,0,1,0,0,1
"15088",2,0,2,0,1,0,0,3
"15089",2,0,0,0,1,0,0,1
"15090",1,0,0,0,1,0,0,1
"15091",5,0,1,2,1,0,2,6
"15092",5,0,0,0,1,0,2,3
"15093",2,0,1,0,1,0,0,2
"15094",2,0,1,2,1,0,0,4
"15095",1,0,0,0,1,0,0,1
"15096",1,1,0,0,0,0,0,1
"15097",1,0,1,0,0,0,0,1
"15098",2,0,1,0,0,0,0,1
"15099",1,0,0,0,1,0,0,1
"15100",5,0,0,0,1,0,0,1
"15101",5,0,1,0,0,0,0,1
"15102",2,0,0,0,0,0,0,0
"15103",5,0,1,0,0,0,0,1
"15104",2,0,0,0,0,0,0,0
"15105",2,0,0,0,2,0,0,2
"15106",1,0,0,0,0,0,0,0
"15107",2,0,0,0,1,0,0,1
"15108",1,2,1,0,0,0,0,3
"15109",2,0,1,3,1,1,0,6
"15110",2,0,1,3,1,1,0,6
"15111",2,0,0,0,0,0,0,0
"15112",1,0,1,0,1,0,0,2
"15113",2,0,0,0,0,0,0,0
"15114",2,0,0,0,0,0,0,0
"15115",1,0,1,0,1,0,0,2
"15116",1,0,1,0,1,0,0,2
"15117",2,0,2,0,0,0,0,2
"15118",2,0,1,0,0,0,0,1
"15119",1,2,1,0,0,2,0,5
"15120",1,0,1,0,0,0,0,1
"15121",1,0,1,0,1,0,0,2
"15122",1,0,1,0,0,0,0,1
"15123",1,2,1,0,1,0,0,4
